Data;Cliente ID;Produto SKU;Qtde.;;;;
26/02/2014;C0005;AS005;466;;;;
26/02/2014;C0010;AT001;638;;;;
26/02/2014;C0005;CT001;543;;;;
26/02/2014;C0005;CT002;1086;;;;
26/02/2014;C0010;CT003;281;;;;
26/02/2014;C0005;VS001;719;;;;
26/02/2014;C0010;VS002;367;;;;
27/02/2014;C0012;VS003;836;;;;
27/02/2014;C0007;VS004;580;;;;
27/02/2014;C0005;VS005;355;;;;
27/02/2014;C0030;AL001;238;;;;
27/02/2014;C0012;AL002;1067;;;;
27/02/2014;C0007;AS001;935;;;;
27/02/2014;C0030;AS002;891;;;;
27/02/2014;C0030;AS003;1046;;;;
27/02/2014;C0007;AS004;714;;;;
27/02/2014;C0030;AS005;490;;;;
27/02/2014;C0007;AT001;499;;;;
27/02/2014;C0030;CT001;596;;;;
27/02/2014;C0012;CT002;432;;;;
27/02/2014;C0005;CT003;248;;;;
27/02/2014;C0007;VS001;1083;;;;
27/02/2014;C0005;VS002;662;;;;
28/02/2014;C0016;VS003;286;;;;
28/02/2014;C0004;VS004;1099;;;;
28/02/2014;C0004;VS005;456;;;;
28/02/2014;C0016;AL001;376;;;;
28/02/2014;C0016;AL002;1069;;;;
28/02/2014;C0004;AS001;459;;;;
28/02/2014;C0004;AS002;1030;;;;
28/02/2014;C0016;AS003;336;;;;
28/02/2014;C0004;AS004;314;;;;
28/02/2014;C0004;AS005;915;;;;
28/02/2014;C0016;AT001;875;;;;
28/02/2014;C0004;CT001;358;;;;
28/02/2014;C0004;CT002;398;;;;
28/02/2014;C0004;CT003;1241;;;;
28/02/2014;C0004;VS001;285;;;;
28/02/2014;C0004;VS002;1079;;;;
03/03/2014;C0026;CT002;997;;;;
03/03/2014;C0011;CT003;859;;;;
03/03/2014;C0026;VS001;409;;;;
03/03/2014;C0011;VS002;550;;;;
03/03/2014;C0026;VS003;422;;;;
03/03/2014;C0026;VS004;443;;;;
03/03/2014;C0026;VS005;287;;;;
03/03/2014;C0011;AL001;658;;;;
03/03/2014;C0011;AL002;459;;;;
03/03/2014;C0026;AS001;417;;;;
03/03/2014;C0026;AS002;546;;;;
03/03/2014;C0011;AS003;753;;;;
03/03/2014;C0011;AS004;215;;;;
03/03/2014;C0026;AS005;429;;;;
03/03/2014;C0026;AT001;1067;;;;
03/03/2014;C0011;AT002;886;;;;
03/03/2014;C0026;CL001;273;;;;
03/03/2014;C0011;CT002;644;;;;
03/03/2014;C0026;CT003;482;;;;
04/03/2014;C0009;VS001;649;;;;
04/03/2014;C0012;VS002;427;;;;
04/03/2014;C0018;VS003;382;;;;
04/03/2014;C0018;VS004;533;;;;
04/03/2014;C0009;VS005;353;;;;
04/03/2014;C0009;AL001;491;;;;
04/03/2014;C0012;AL002;376;;;;
04/03/2014;C0018;AS001;1363;;;;
04/03/2014;C0009;AS002;715;;;;
04/03/2014;C0018;AS003;305;;;;
04/03/2014;C0018;AS004;1084;;;;
04/03/2014;C0018;AS005;362;;;;
04/03/2014;C0018;AT001;925;;;;
04/03/2014;C0018;AT002;603;;;;
04/03/2014;C0009;CL001;242;;;;
04/03/2014;C0009;CT002;752;;;;
05/03/2014;C0030;CT003;273;;;;
05/03/2014;C0020;VS001;1154;;;;
05/03/2014;C0030;VS002;1610;;;;
05/03/2014;C0020;VS003;726;;;;
05/03/2014;C0020;VS004;935;;;;
05/03/2014;C0030;VS005;970;;;;
05/03/2014;C0020;AL001;220;;;;
05/03/2014;C0020;AL002;448;;;;
05/03/2014;C0030;AS001;761;;;;
05/03/2014;C0030;AS002;385;;;;
05/03/2014;C0030;AS003;437;;;;
05/03/2014;C0020;AS004;471;;;;
05/03/2014;C0030;AS005;820;;;;
05/03/2014;C0030;AT001;354;;;;
05/03/2014;C0020;AT002;909;;;;
06/03/2014;C0028;CL001;792;;;;
06/03/2014;C0027;CT002;628;;;;
06/03/2014;C0029;CT003;261;;;;
06/03/2014;C0027;VS001;917;;;;
06/03/2014;C0029;VS002;279;;;;
06/03/2014;C0027;VS003;459;;;;
06/03/2014;C0028;VS004;376;;;;
06/03/2014;C0029;VS005;259;;;;
06/03/2014;C0029;AL001;422;;;;
06/03/2014;C0028;AL002;855;;;;
06/03/2014;C0028;AS001;190;;;;
06/03/2014;C0029;AS002;465;;;;
06/03/2014;C0027;AS003;291;;;;
07/03/2014;C0004;AS004;444;;;;
07/03/2014;C0025;AS005;305;;;;
07/03/2014;C0025;AT001;472;;;;
07/03/2014;C0025;AT002;772;;;;
07/03/2014;C0025;CL001;1122;;;;
07/03/2014;C0004;CT002;540;;;;
07/03/2014;C0004;CT003;556;;;;
07/03/2014;C0004;VS001;426;;;;
07/03/2014;C0025;VS002;1066;;;;
07/03/2014;C0004;VS003;639;;;;
07/03/2014;C0025;VS004;1056;;;;
07/03/2014;C0004;VS005;405;;;;
10/03/2014;C0030;AL001;574;;;;
10/03/2014;C0003;AL002;875;;;;
10/03/2014;C0003;AS001;651;;;;
10/03/2014;C0003;AS002;310;;;;
10/03/2014;C0003;AS003;422;;;;
10/03/2014;C0003;AS004;611;;;;
10/03/2014;C0030;AS005;646;;;;
10/03/2014;C0003;AT001;328;;;;
10/03/2014;C0030;AT002;372;;;;
10/03/2014;C0003;CL001;888;;;;
10/03/2014;C0030;CT002;433;;;;
10/03/2014;C0030;CT003;286;;;;
10/03/2014;C0003;VS001;477;;;;
10/03/2014;C0030;VS002;285;;;;
10/03/2014;C0030;VS003;660;;;;
10/03/2014;C0003;VS004;316;;;;
10/03/2014;C0030;VS005;708;;;;
11/03/2014;C0014;AS001;356;;;;
11/03/2014;C0029;AS002;873;;;;
11/03/2014;C0014;AS003;430;;;;
11/03/2014;C0014;AS004;253;;;;
11/03/2014;C0029;AS005;894;;;;
11/03/2014;C0029;AT001;173;;;;
11/03/2014;C0014;AT002;528;;;;
11/03/2014;C0014;CL001;1265;;;;
11/03/2014;C0029;CT002;1351;;;;
11/03/2014;C0014;CT003;357;;;;
11/03/2014;C0029;VS001;202;;;;
11/03/2014;C0029;VS002;1223;;;;
11/03/2014;C0029;VS003;1343;;;;
11/03/2014;C0029;VS004;239;;;;
11/03/2014;C0029;VS005;232;;;;
11/03/2014;C0029;AL001;1162;;;;
11/03/2014;C0014;AL002;835;;;;
11/03/2014;C0029;AS001;335;;;;
12/03/2014;C0009;AS003;436;;;;
12/03/2014;C0023;AS004;137;;;;
12/03/2014;C0009;AS005;449;;;;
12/03/2014;C0009;AT001;776;;;;
12/03/2014;C0023;AT002;734;;;;
12/03/2014;C0009;CL001;329;;;;
12/03/2014;C0023;CT002;274;;;;
12/03/2014;C0009;CT003;1142;;;;
12/03/2014;C0023;VS001;479;;;;
12/03/2014;C0023;VS002;411;;;;
12/03/2014;C0009;VS003;488;;;;
12/03/2014;C0009;VS004;526;;;;
12/03/2014;C0023;VS005;446;;;;
12/03/2014;C0023;AL001;1363;;;;
12/03/2014;C0023;AL002;667;;;;
12/03/2014;C0023;AS001;449;;;;
12/03/2014;C0023;AS002;729;;;;
13/03/2014;C0023;AS003;962;;;;
13/03/2014;C0005;AS004;640;;;;
13/03/2014;C0023;AS005;826;;;;
13/03/2014;C0005;AT001;482;;;;
13/03/2014;C0005;AT002;1440;;;;
13/03/2014;C0023;CL001;360;;;;
13/03/2014;C0005;CT002;405;;;;
13/03/2014;C0005;CT003;179;;;;
13/03/2014;C0005;VS001;647;;;;
13/03/2014;C0005;VS002;550;;;;
13/03/2014;C0023;VS003;762;;;;
13/03/2014;C0023;VS004;510;;;;
13/03/2014;C0023;VS005;915;;;;
13/03/2014;C0023;AL001;508;;;;
13/03/2014;C0005;AL002;310;;;;
13/03/2014;C0005;AS001;439;;;;
14/03/2014;C0024;AS002;277;;;;
14/03/2014;C0023;AS003;220;;;;
14/03/2014;C0023;AS004;749;;;;
14/03/2014;C0023;AS005;745;;;;
14/03/2014;C0024;AT001;1068;;;;
14/03/2014;C0023;AT002;956;;;;
14/03/2014;C0023;CL001;461;;;;
14/03/2014;C0023;CT002;490;;;;
14/03/2014;C0024;CT003;324;;;;
14/03/2014;C0023;VS001;574;;;;
14/03/2014;C0023;VS002;720;;;;
14/03/2014;C0024;VS003;650;;;;
17/03/2014;C0012;VS004;781;;;;
17/03/2014;C0003;VS005;1270;;;;
17/03/2014;C0014;AL001;841;;;;
17/03/2014;C0012;AL002;510;;;;
17/03/2014;C0003;AS001;551;;;;
17/03/2014;C0012;AS002;262;;;;
17/03/2014;C0012;AS003;390;;;;
17/03/2014;C0014;AS004;919;;;;
17/03/2014;C0003;AS005;405;;;;
17/03/2014;C0003;AT001;1014;;;;
17/03/2014;C0012;AT002;219;;;;
17/03/2014;C0003;CL001;615;;;;
17/03/2014;C0003;CT002;388;;;;
17/03/2014;C0003;CT003;700;;;;
17/03/2014;C0003;VS001;613;;;;
18/03/2014;C0003;VS002;605;;;;
18/03/2014;C0012;VS003;241;;;;
18/03/2014;C0011;VS004;807;;;;
18/03/2014;C0010;VS005;935;;;;
18/03/2014;C0012;AL001;556;;;;
18/03/2014;C0012;AL002;586;;;;
18/03/2014;C0010;AS001;902;;;;
18/03/2014;C0010;AS002;359;;;;
18/03/2014;C0010;AS003;209;;;;
18/03/2014;C0003;AS004;571;;;;
18/03/2014;C0012;AS005;469;;;;
18/03/2014;C0011;AT001;1225;;;;
18/03/2014;C0012;AT002;827;;;;
19/03/2014;C0027;CL001;297;;;;
19/03/2014;C0020;CT002;934;;;;
19/03/2014;C0027;CT003;804;;;;
19/03/2014;C0020;VS001;398;;;;
19/03/2014;C0020;VS002;403;;;;
19/03/2014;C0027;VS003;418;;;;
19/03/2014;C0020;VS004;243;;;;
19/03/2014;C0027;VS005;372;;;;
19/03/2014;C0027;AL001;1047;;;;
19/03/2014;C0027;AL002;777;;;;
19/03/2014;C0027;AS001;238;;;;
19/03/2014;C0020;AS002;985;;;;
19/03/2014;C0027;AS003;488;;;;
19/03/2014;C0027;AS004;708;;;;
19/03/2014;C0027;AS005;144;;;;
19/03/2014;C0027;AT001;813;;;;
19/03/2014;C0027;AT002;409;;;;
19/03/2014;C0020;CL001;942;;;;
20/03/2014;C0006;VS001;682;;;;
20/03/2014;C0016;VS002;574;;;;
20/03/2014;C0017;VS003;564;;;;
20/03/2014;C0015;VS004;710;;;;
20/03/2014;C0006;VS005;278;;;;
20/03/2014;C0016;AL001;782;;;;
20/03/2014;C0006;AL002;404;;;;
20/03/2014;C0016;AS001;1176;;;;
20/03/2014;C0016;AS002;1462;;;;
20/03/2014;C0015;AS003;417;;;;
20/03/2014;C0016;AS004;1571;;;;
20/03/2014;C0016;AS005;549;;;;
20/03/2014;C0015;AT001;1035;;;;
20/03/2014;C0017;AT002;401;;;;
21/03/2014;C0021;CL001;462;;;;
21/03/2014;C0002;CT002;210;;;;
21/03/2014;C0004;CT003;921;;;;
21/03/2014;C0004;VS001;396;;;;
21/03/2014;C0021;VS002;937;;;;
21/03/2014;C0002;VS003;308;;;;
21/03/2014;C0002;VS004;976;;;;
21/03/2014;C0002;VS005;1463;;;;
21/03/2014;C0021;AL001;194;;;;
21/03/2014;C0021;AL002;387;;;;
21/03/2014;C0004;AS001;772;;;;
21/03/2014;C0021;AS002;713;;;;
21/03/2014;C0004;AS003;711;;;;
21/03/2014;C0021;AS004;189;;;;
21/03/2014;C0002;AS005;428;;;;
24/03/2014;C0007;AT001;825;;;;
24/03/2014;C0024;AT002;688;;;;
24/03/2014;C0029;CL001;1267;;;;
24/03/2014;C0015;CT002;637;;;;
24/03/2014;C0007;CT003;756;;;;
24/03/2014;C0029;VS001;695;;;;
24/03/2014;C0029;VS002;849;;;;
24/03/2014;C0024;VS003;580;;;;
24/03/2014;C0007;VS004;523;;;;
24/03/2014;C0029;VS005;1136;;;;
24/03/2014;C0007;AL001;1011;;;;
24/03/2014;C0024;AL002;1183;;;;
24/03/2014;C0007;AS001;256;;;;
25/03/2014;C0023;AS002;1030;;;;
25/03/2014;C0003;AS003;1102;;;;
25/03/2014;C0020;AS004;405;;;;
25/03/2014;C0020;AS005;476;;;;
25/03/2014;C0003;AT001;566;;;;
25/03/2014;C0023;AT002;1171;;;;
25/03/2014;C0003;CL001;248;;;;
25/03/2014;C0003;CT002;683;;;;
25/03/2014;C0023;CT003;375;;;;
25/03/2014;C0003;VS001;416;;;;
25/03/2014;C0003;VS002;419;;;;
25/03/2014;C0023;VS003;780;;;;
25/03/2014;C0020;VS004;453;;;;
25/03/2014;C0023;VS005;857;;;;
25/03/2014;C0023;AL001;151;;;;
26/03/2014;C0008;AL002;1140;;;;
26/03/2014;C0018;AS001;450;;;;
26/03/2014;C0018;AS002;1165;;;;
26/03/2014;C0018;AS003;1063;;;;
26/03/2014;C0008;AS004;319;;;;
26/03/2014;C0018;AS005;611;;;;
26/03/2014;C0018;AT001;541;;;;
26/03/2014;C0018;AT002;589;;;;
26/03/2014;C0018;CL001;242;;;;
26/03/2014;C0008;CT002;733;;;;
26/03/2014;C0008;CT003;408;;;;
26/03/2014;C0008;VS001;889;;;;
26/03/2014;C0018;VS002;308;;;;
27/03/2014;C0012;VS003;316;;;;
27/03/2014;C0008;VS004;547;;;;
27/03/2014;C0012;VS005;844;;;;
27/03/2014;C0012;AL001;414;;;;
27/03/2014;C0012;AL002;576;;;;
27/03/2014;C0008;AS001;537;;;;
27/03/2014;C0008;AS002;473;;;;
27/03/2014;C0012;AS003;724;;;;
27/03/2014;C0008;AS004;202;;;;
27/03/2014;C0008;AS005;898;;;;
27/03/2014;C0008;AT001;627;;;;
27/03/2014;C0008;AT002;436;;;;
27/03/2014;C0012;CL001;590;;;;
28/03/2014;C0028;CT002;589;;;;
28/03/2014;C0003;CT003;366;;;;
28/03/2014;C0014;VS001;536;;;;
28/03/2014;C0030;VS002;238;;;;
28/03/2014;C0030;VS003;368;;;;
28/03/2014;C0014;VS004;1073;;;;
28/03/2014;C0030;VS005;432;;;;
28/03/2014;C0014;AL001;797;;;;
28/03/2014;C0030;AL002;442;;;;
28/03/2014;C0003;AS001;387;;;;
28/03/2014;C0028;AS002;632;;;;
28/03/2014;C0003;AS003;1216;;;;
31/03/2014;C0013;AS004;501;;;;
31/03/2014;C0011;AS005;591;;;;
31/03/2014;C0005;AT001;429;;;;
31/03/2014;C0028;AT002;462;;;;
31/03/2014;C0028;CL001;162;;;;
31/03/2014;C0013;CT002;708;;;;
31/03/2014;C0013;CT003;507;;;;
31/03/2014;C0028;VS001;683;;;;
31/03/2014;C0011;VS002;519;;;;
31/03/2014;C0013;VS003;729;;;;
31/03/2014;C0013;VS004;318;;;;
31/03/2014;C0005;VS005;324;;;;
31/03/2014;C0013;AL001;698;;;;
31/03/2014;C0028;AL002;936;;;;
31/03/2014;C0028;AS001;312;;;;
31/03/2014;C0011;AS002;261;;;;
01/04/2014;C0004;CT003;223;;;;
01/04/2014;C0009;VS001;684;;;;
01/04/2014;C0004;VS002;495;;;;
01/04/2014;C0009;VS003;141;;;;
01/04/2014;C0009;VS004;791;;;;
01/04/2014;C0004;VS005;528;;;;
01/04/2014;C0009;AL001;616;;;;
01/04/2014;C0004;AL002;694;;;;
01/04/2014;C0009;AS001;298;;;;
01/04/2014;C0004;AS002;579;;;;
01/04/2014;C0004;AS003;339;;;;
01/04/2014;C0004;AS004;527;;;;
01/04/2014;C0004;AS005;478;;;;
01/04/2014;C0004;AT001;314;;;;
01/04/2014;C0004;AT002;705;;;;
01/04/2014;C0004;CL001;274;;;;
01/04/2014;C0004;CL002;411;;;;
01/04/2014;C0009;CS001;214;;;;
01/04/2014;C0009;CT003;545;;;;
02/04/2014;C0010;VS001;551;;;;
02/04/2014;C0012;VS002;481;;;;
02/04/2014;C0006;VS003;1097;;;;
02/04/2014;C0021;VS004;550;;;;
02/04/2014;C0021;VS005;572;;;;
02/04/2014;C0006;AL001;130;;;;
02/04/2014;C0021;AL002;315;;;;
02/04/2014;C0012;AS001;429;;;;
02/04/2014;C0010;AS002;1187;;;;
02/04/2014;C0021;AS003;300;;;;
02/04/2014;C0010;AS004;530;;;;
02/04/2014;C0012;AS005;451;;;;
02/04/2014;C0021;AT001;252;;;;
02/04/2014;C0010;AT002;547;;;;
02/04/2014;C0006;CL001;907;;;;
02/04/2014;C0006;CL002;555;;;;
02/04/2014;C0012;CS001;394;;;;
02/04/2014;C0006;CT003;838;;;;
03/04/2014;C0012;VS001;1199;;;;
03/04/2014;C0018;VS002;563;;;;
03/04/2014;C0001;VS003;599;;;;
03/04/2014;C0018;VS004;724;;;;
03/04/2014;C0001;VS005;735;;;;
03/04/2014;C0018;AL001;728;;;;
03/04/2014;C0001;AL002;573;;;;
03/04/2014;C0018;AS001;557;;;;
03/04/2014;C0018;AS002;321;;;;
03/04/2014;C0018;AS003;811;;;;
03/04/2014;C0001;AS004;367;;;;
03/04/2014;C0001;AS005;1423;;;;
03/04/2014;C0001;AT001;474;;;;
03/04/2014;C0012;AT002;405;;;;
03/04/2014;C0001;CL001;223;;;;
03/04/2014;C0018;CL002;436;;;;
03/04/2014;C0018;CS001;601;;;;
03/04/2014;C0001;CT003;440;;;;
04/04/2014;C0023;VS001;574;;;;
04/04/2014;C0001;VS002;395;;;;
04/04/2014;C0011;VS003;389;;;;
04/04/2014;C0001;VS004;1031;;;;
04/04/2014;C0023;VS005;445;;;;
04/04/2014;C0023;AL001;1287;;;;
04/04/2014;C0001;AL002;638;;;;
04/04/2014;C0001;AS001;358;;;;
04/04/2014;C0001;AS002;293;;;;
04/04/2014;C0001;AS003;338;;;;
04/04/2014;C0001;AS004;596;;;;
04/04/2014;C0001;AS005;505;;;;
07/04/2014;C0006;AT001;440;;;;
07/04/2014;C0001;AT002;393;;;;
07/04/2014;C0004;CL001;601;;;;
07/04/2014;C0015;CL002;795;;;;
07/04/2014;C0006;CS001;380;;;;
07/04/2014;C0006;CT003;414;;;;
07/04/2014;C0001;VS001;409;;;;
07/04/2014;C0006;VS002;333;;;;
07/04/2014;C0004;VS003;141;;;;
07/04/2014;C0006;VS004;421;;;;
07/04/2014;C0004;VS005;695;;;;
07/04/2014;C0004;AL001;338;;;;
07/04/2014;C0006;AL002;439;;;;
07/04/2014;C0001;AS001;602;;;;
07/04/2014;C0015;AS002;312;;;;
07/04/2014;C0004;AS003;630;;;;
07/04/2014;C0015;AS004;1212;;;;
08/04/2014;C0030;AS005;317;;;;
08/04/2014;C0003;AT001;263;;;;
08/04/2014;C0018;AT002;947;;;;
08/04/2014;C0018;CL001;908;;;;
08/04/2014;C0003;CL002;978;;;;
08/04/2014;C0030;CS001;147;;;;
08/04/2014;C0018;CT003;320;;;;
08/04/2014;C0030;VS001;378;;;;
08/04/2014;C0018;VS002;353;;;;
08/04/2014;C0030;VS003;312;;;;
08/04/2014;C0030;VS004;567;;;;
08/04/2014;C0018;VS005;752;;;;
08/04/2014;C0003;AL001;791;;;;
09/04/2014;C0026;AL002;796;;;;
09/04/2014;C0014;AS001;1752;;;;
09/04/2014;C0023;AS002;825;;;;
09/04/2014;C0023;AS003;213;;;;
09/04/2014;C0026;AS004;319;;;;
09/04/2014;C0023;AS005;642;;;;
09/04/2014;C0026;AT001;709;;;;
09/04/2014;C0023;AT002;745;;;;
09/04/2014;C0014;CL001;250;;;;
09/04/2014;C0026;CL002;1308;;;;
09/04/2014;C0023;CS001;318;;;;
09/04/2014;C0023;CT003;815;;;;
09/04/2014;C0026;VS001;592;;;;
09/04/2014;C0023;VS002;327;;;;
09/04/2014;C0023;VS003;210;;;;
09/04/2014;C0014;VS004;1207;;;;
09/04/2014;C0026;VS005;901;;;;
09/04/2014;C0023;AL001;766;;;;
09/04/2014;C0023;AL002;317;;;;
10/04/2014;C0021;AS001;364;;;;
10/04/2014;C0008;AS002;211;;;;
10/04/2014;C0019;AS003;766;;;;
10/04/2014;C0022;AS004;667;;;;
10/04/2014;C0022;AS005;292;;;;
10/04/2014;C0008;AT001;559;;;;
10/04/2014;C0022;AT002;223;;;;
10/04/2014;C0019;CL001;554;;;;
10/04/2014;C0021;CL002;1295;;;;
10/04/2014;C0021;CS001;280;;;;
10/04/2014;C0022;CT003;831;;;;
10/04/2014;C0021;VS001;366;;;;
11/04/2014;C0002;VS002;747;;;;
11/04/2014;C0019;VS003;876;;;;
11/04/2014;C0013;VS004;1368;;;;
11/04/2014;C0002;VS005;508;;;;
11/04/2014;C0013;AL001;547;;;;
11/04/2014;C0013;AL002;716;;;;
11/04/2014;C0002;AS001;333;;;;
11/04/2014;C0013;AS002;255;;;;
11/04/2014;C0019;AS003;1379;;;;
11/04/2014;C0019;AS004;643;;;;
11/04/2014;C0019;AS005;962;;;;
11/04/2014;C0019;AT001;1106;;;;
11/04/2014;C0002;AT002;431;;;;
14/04/2014;C0025;CL001;482;;;;
14/04/2014;C0017;CL002;1130;;;;
14/04/2014;C0017;CS001;1712;;;;
14/04/2014;C0025;CT003;1128;;;;
14/04/2014;C0017;VS001;778;;;;
14/04/2014;C0025;VS002;382;;;;
14/04/2014;C0025;VS003;1584;;;;
14/04/2014;C0017;VS004;300;;;;
14/04/2014;C0025;VS005;983;;;;
14/04/2014;C0017;AL001;372;;;;
14/04/2014;C0017;AL002;311;;;;
14/04/2014;C0025;AS001;755;;;;
14/04/2014;C0025;AS002;324;;;;
14/04/2014;C0017;AS003;283;;;;
14/04/2014;C0017;AS004;1069;;;;
15/04/2014;C0010;AS005;534;;;;
15/04/2014;C0016;AT001;925;;;;
15/04/2014;C0022;AT002;1165;;;;
15/04/2014;C0013;CL001;248;;;;
15/04/2014;C0013;CL002;440;;;;
15/04/2014;C0022;CS001;785;;;;
15/04/2014;C0022;CT003;1291;;;;
15/04/2014;C0010;VS001;782;;;;
15/04/2014;C0022;VS002;607;;;;
15/04/2014;C0013;VS003;411;;;;
15/04/2014;C0010;VS004;882;;;;
15/04/2014;C0013;VS005;511;;;;
15/04/2014;C0010;AL001;347;;;;
15/04/2014;C0013;AL002;1023;;;;
15/04/2014;C0016;AS001;563;;;;
15/04/2014;C0010;AS002;840;;;;
15/04/2014;C0010;AS003;903;;;;
15/04/2014;C0016;AS004;392;;;;
15/04/2014;C0016;AS005;741;;;;
15/04/2014;C0022;AT001;372;;;;
16/04/2014;C0002;AT002;740;;;;
16/04/2014;C0014;CL001;409;;;;
16/04/2014;C0002;CL002;648;;;;
16/04/2014;C0014;CS001;356;;;;
16/04/2014;C0014;CT003;980;;;;
16/04/2014;C0002;VS001;1221;;;;
16/04/2014;C0002;VS002;538;;;;
16/04/2014;C0002;VS003;864;;;;
16/04/2014;C0002;VS004;612;;;;
16/04/2014;C0014;VS005;605;;;;
16/04/2014;C0002;AL001;724;;;;
16/04/2014;C0002;AL002;270;;;;
16/04/2014;C0002;AS001;378;;;;
16/04/2014;C0014;AS002;336;;;;
17/04/2014;C0009;AS003;910;;;;
17/04/2014;C0017;AS004;311;;;;
17/04/2014;C0009;AS005;327;;;;
17/04/2014;C0017;AT001;339;;;;
17/04/2014;C0017;AT002;919;;;;
17/04/2014;C0009;CL001;919;;;;
17/04/2014;C0017;CL002;660;;;;
17/04/2014;C0009;CS001;601;;;;
17/04/2014;C0017;CT003;517;;;;
17/04/2014;C0017;VS001;508;;;;
17/04/2014;C0017;VS002;706;;;;
17/04/2014;C0009;VS003;679;;;;
17/04/2014;C0017;VS004;172;;;;
17/04/2014;C0009;VS005;803;;;;
17/04/2014;C0009;AL001;688;;;;
17/04/2014;C0017;AL002;391;;;;
17/04/2014;C0017;AS001;455;;;;
18/04/2014;C0006;AS002;546;;;;
18/04/2014;C0018;AS003;717;;;;
18/04/2014;C0020;AS004;870;;;;
18/04/2014;C0018;AS005;1068;;;;
18/04/2014;C0006;AT001;872;;;;
18/04/2014;C0018;AT002;388;;;;
18/04/2014;C0018;CL001;1108;;;;
18/04/2014;C0020;CL002;447;;;;
18/04/2014;C0006;CS001;408;;;;
18/04/2014;C0018;CT003;304;;;;
18/04/2014;C0006;VS001;722;;;;
18/04/2014;C0006;VS002;450;;;;
18/04/2014;C0018;VS003;424;;;;
18/04/2014;C0018;VS004;207;;;;
18/04/2014;C0020;VS005;451;;;;
18/04/2014;C0018;AL001;422;;;;
21/04/2014;C0011;AL002;1077;;;;
21/04/2014;C0015;AS001;655;;;;
21/04/2014;C0013;AS002;1158;;;;
21/04/2014;C0009;AS003;596;;;;
21/04/2014;C0015;AS004;392;;;;
21/04/2014;C0015;AS005;228;;;;
21/04/2014;C0015;AT001;970;;;;
21/04/2014;C0011;AT002;725;;;;
21/04/2014;C0009;CL001;161;;;;
21/04/2014;C0013;CL002;642;;;;
21/04/2014;C0015;CS001;331;;;;
21/04/2014;C0015;CT003;1106;;;;
21/04/2014;C0013;VS001;1167;;;;
21/04/2014;C0009;VS002;530;;;;
21/04/2014;C0013;VS003;417;;;;
21/04/2014;C0011;VS004;160;;;;
22/04/2014;C0022;VS005;528;;;;
22/04/2014;C0029;AL001;378;;;;
22/04/2014;C0020;AL002;307;;;;
22/04/2014;C0025;AS001;256;;;;
22/04/2014;C0020;AS002;525;;;;
22/04/2014;C0020;AS003;331;;;;
22/04/2014;C0020;AS004;344;;;;
22/04/2014;C0020;AS005;774;;;;
22/04/2014;C0020;AT001;255;;;;
22/04/2014;C0029;AT002;1253;;;;
22/04/2014;C0025;CL001;960;;;;
22/04/2014;C0022;CL002;234;;;;
23/04/2014;C0025;CS001;1322;;;;
23/04/2014;C0024;CT003;580;;;;
23/04/2014;C0012;VS001;749;;;;
23/04/2014;C0009;VS002;249;;;;
23/04/2014;C0024;VS003;1056;;;;
23/04/2014;C0009;VS004;421;;;;
23/04/2014;C0024;VS005;728;;;;
23/04/2014;C0025;AL001;210;;;;
23/04/2014;C0024;AL002;364;;;;
23/04/2014;C0012;AS001;207;;;;
23/04/2014;C0012;AS002;235;;;;
23/04/2014;C0009;AS003;610;;;;
23/04/2014;C0012;AS004;570;;;;
23/04/2014;C0012;AS005;750;;;;
23/04/2014;C0009;AT001;269;;;;
23/04/2014;C0024;AT002;509;;;;
23/04/2014;C0012;CL001;337;;;;
23/04/2014;C0025;CL002;670;;;;
23/04/2014;C0009;CT003;735;;;;
24/04/2014;C0014;VS001;360;;;;
24/04/2014;C0004;VS002;639;;;;
24/04/2014;C0013;VS003;1031;;;;
24/04/2014;C0029;VS004;1017;;;;
24/04/2014;C0004;VS005;379;;;;
24/04/2014;C0004;AL001;1021;;;;
24/04/2014;C0014;AL002;257;;;;
24/04/2014;C0013;AS001;594;;;;
24/04/2014;C0029;AS002;432;;;;
24/04/2014;C0014;AS003;390;;;;
24/04/2014;C0004;AS004;411;;;;
24/04/2014;C0014;AS005;557;;;;
24/04/2014;C0029;AT001;820;;;;
24/04/2014;C0013;AT002;1062;;;;
24/04/2014;C0014;CL001;163;;;;
24/04/2014;C0004;CL002;1224;;;;
24/04/2014;C0013;CS001;589;;;;
24/04/2014;C0014;CT003;419;;;;
25/04/2014;C0001;VS001;664;;;;
25/04/2014;C0027;VS002;305;;;;
25/04/2014;C0001;VS003;697;;;;
25/04/2014;C0001;VS004;572;;;;
25/04/2014;C0001;VS005;926;;;;
25/04/2014;C0027;AL001;568;;;;
25/04/2014;C0027;AL002;734;;;;
25/04/2014;C0027;AS001;405;;;;
25/04/2014;C0001;AS002;453;;;;
25/04/2014;C0001;AS003;294;;;;
25/04/2014;C0027;AS004;1369;;;;
25/04/2014;C0001;AS005;854;;;;
25/04/2014;C0027;AT001;242;;;;
25/04/2014;C0001;AT002;320;;;;
25/04/2014;C0027;CL001;368;;;;
25/04/2014;C0001;CL002;360;;;;
25/04/2014;C0001;CS001;1345;;;;
25/04/2014;C0001;CT003;492;;;;
25/04/2014;C0027;VS001;563;;;;
25/04/2014;C0001;VS002;392;;;;
28/04/2014;C0030;VS003;459;;;;
28/04/2014;C0026;VS004;332;;;;
